cluster,miRNA,mean_in_cluster,mean_other_clusters,log2fc_vs_rest,p_value,fdr
1,hsa-mir-376c,0.19998565195663698,-1.1922515205113011,1.392237172467938,6.161145939563728e-5,4.038398178873704e-4
1,hsa-mir-3662,0.3627971350118494,-1.0109868223593619,1.3737839573712112,1.444418033844243e-10,5.7776721353769715e-9
1,hsa-mir-100,12.392276651896008,11.053707903906881,1.338568747989127,5.631546860939763e-6,4.80066289785029e-5
1,hsa-mir-130a,7.6739378337438175,6.337726802570339,1.3362110311734785,4.870425003680121e-5,3.2608854101892653e-4
1,hsa-mir-215,-0.15660177213716373,-1.4822681933830477,1.325666421245884,7.93737399359034e-11,3.869469821875291e-9
1,hsa-mir-6507,0.06530497436515176,-1.221351165822357,1.2866561401875087,0.013732401510491913,0.048687605355380414
1,hsa-mir-151a,12.22792770409866,10.95061312934507,1.2773145747535892,2.621942079420696e-10,9.452628266820005e-9
1,hsa-mir-30a,14.207126353388862,12.934277814978438,1.2728485384104236,8.181308907603091e-7,9.315942989679431e-6
1,hsa-mir-24-2,10.442073374048034,9.17712210879695,1.2649512652510833,1.3062193953499116e-10,5.555862848966002e-9
1,hsa-mir-30e,13.354084499428442,12.094809954223845,1.2592745452045975,6.105646523970125e-8,9.719192425911628e-7
1,hsa-mir-128-1,8.413532948726692,7.154895638685425,1.2586373100412667,1.7721322894229212e-12,1.535847984166532e-10
1,hsa-mir-514a-1,1.8094534301040395,0.5528375349557559,1.2566158951482835,0.008289486197571796,0.031311376436348674
1,hsa-mir-379,7.442783357577173,6.206398279489746,1.2363850780874266,1.5265953442357343e-4,9.194937208524115e-4
1,hsa-mir-7705,-0.11726236361852266,-1.3460761282292142,1.2288137646106916,2.3542880108533573e-10,8.744498326026757e-9
1,hsa-mir-200a,10.576727086890001,9.349705577802485,1.2270215090875158,4.959938837651572e-6,4.4453386762349296e-5
1,hsa-mir-146a,5.850885543822693,4.627524621621937,1.2233609222007562,5.458952890745985e-5,3.5932348141619146e-4
1,hsa-mir-942,3.6103362109088115,2.389399773124596,1.2209364377842156,6.577916335034738e-8,1.0261549482654191e-6
1,hsa-mir-411,1.3757966564207533,0.16821067397620562,1.2075859824445476,2.4305978975052589e-4,0.001378811898221165
1,hsa-mir-514a-3,1.7555445763245996,0.5487188043112358,1.2068257720133637,0.008958623224982745,0.03335430126723886
1,hsa-mir-185,5.972717998996556,4.767711804167828,1.2050061948287283,7.42622728985094e-10,2.227868186955282e-8
1,hsa-mir-33a,2.908689810134866,1.7041756942925301,1.204514115842336,2.2015236321395237e-4,0.0012626385537270798
1,hsa-mir-95,2.17823990870738,0.9831646984926178,1.1950752102147622,5.2958653215973964e-5,3.530576881064931e-4
1,hsa-mir-199a-2,9.049390767894886,7.861447457868586,1.1879433100263004,1.6515401803366207e-5,1.2629424908456512e-4
1,hsa-mir-24-1,10.473595730756442,9.28679354659225,1.1868021841641916,2.9585636053122704e-10,1.0256353831749203e-8
1,hsa-mir-190a,0.5605245976458011,-0.6192314661732335,1.1797560638190348,5.425135839442695e-4,0.0027931392440695064
1,hsa-mir-32,3.297181518216178,2.1244376274598245,1.1727438907563537,0.025581700430984615,0.08045857393616128
1,hsa-mir-514a-2,1.7435081478530214,0.5742719532773586,1.1692361945756629,0.006762266654653352,0.02630014868819013
1,hsa-mir-99a,10.12298604820341,8.987800666823102,1.1351853813803086,2.672164198126448e-4,0.001504901136850996
1,hsa-mir-495,1.3775497579066742,0.2523366577197099,1.1252131001869643,5.35133816453948e-5,3.546992246281778e-4
1,hsa-mir-1-1,-0.4502140792382574,-1.570318323150584,1.1201042439123265,4.864953652733993e-8,8.073752870494711e-7
1,hsa-mir-643,-0.330333330463,-1.447353529837348,1.117020199374348,4.883424614946427e-9,1.1542639998964282e-7
1,hsa-mir-1-2,-0.4611105454318695,-1.5759795644766792,1.1148690190448096,4.45483045312107e-8,7.55384294224877e-7
1,hsa-mir-488,-0.06625409410911365,-1.178522375137232,1.1122682810281184,9.892341104669722e-4,0.004676379431298414
1,hsa-mir-5579,-0.054720142812041926,-1.1566178967374063,1.1018977539253645,3.157475210942884e-6,3.040531684611666e-5
1,hsa-mir-4668,-0.5589235168027343,-1.6606742624433757,1.1017507456406412,7.971900621261828e-8,1.2073946572008206e-6
1,hsa-mir-424,4.992842043804001,3.895394857878552,1.0974471859254487,3.104180324853709e-4,0.001729471895275638
1,hsa-mir-7974,0.7358056112754132,-0.36071318323465906,1.0965187945100723,1.0660067576307808e-5,8.616427678259161e-5
1,hsa-mir-624,0.6000629535415594,-0.48379531540552495,1.0838582689470844,1.7523324539001623e-6,1.8467498861800083e-5
1,hsa-mir-556,-0.5688170669860685,-1.6478022557391676,1.0789851887530992,3.026479997118763e-6,2.9693766009467105e-5
1,hsa-mir-23a,12.195442365801036,11.117335553338455,1.0781068124625808,1.0562112813147778e-8,2.1680126300671756e-7
1,hsa-mir-449a,1.6593616650837884,0.5895546221696856,1.069807042914103,0.05685154741529978,0.15532121535528487
1,hsa-mir-676,1.6583443498704709,0.5891612986343203,1.0691830512361506,9.542998254702295e-5,5.90757034814904e-4
1,hsa-mir-7-2,-0.34987710698206503,-1.4183463630326358,1.0684692560505709,1.423556830521269e-10,5.7776721353769715e-9
1,hsa-mir-27b,10.764057576188584,9.696403856176078,1.0676537200125065,2.194360889081645e-8,4.170407816772424e-7
1,hsa-mir-934,1.2660331398134277,0.20271184985258806,1.0633212899608395,0.002335761767010966,0.010293187447844935
1,hsa-mir-592,-0.39445142573096525,-1.4577695254474539,1.0633180997164886,4.6744736522443915e-6,4.239638893896076e-5
1,hsa-mir-199a-1,8.475689301661744,7.414751033236332,1.0609382684254118,6.691776002283931e-5,4.3678537922857457e-4
1,hsa-mir-219a-2,-0.13894743040697927,-1.179330499227098,1.0403830688201188,4.273818018660042e-6,3.992309047371057e-5
1,hsa-mir-655,-0.3052400545509244,-1.342011908265967,1.0367718537150425,1.1048301139312063e-5,8.83864091144965e-5
1,hsa-mir-217,1.1101179669681394,0.07817602915750364,1.0319419378106358,9.178378045873904e-4,0.004365326143769296
1,hsa-mir-570,-0.6236900645035223,-1.6461269476429718,1.0224368831394495,4.777523166306717e-6,4.3080555719297566e-5
1,hsa-mir-378c,4.932499169562379,3.924263426298137,1.0082357432642421,1.2500035271703101e-4,7.647080401512485e-4
1,hsa-mir-7-3,-0.39015452538195616,-1.393413295783904,1.0032587704019478,1.4491668067367419e-8,2.93597430975236e-7
1,hsa-mir-1277,-0.6827023882947553,-1.6692329564783936,0.9865305681836384,9.352532899909084e-6,7.639013057189424e-5
1,hsa-mir-378d-2,0.24697675001065814,-0.7370681044963245,0.9840448545069826,2.469434156797235e-5,1.8257427889116997e-4
1,hsa-mir-219b,-0.47621543198442773,-1.4571625683707317,0.9809471363863039,1.0179085802327349e-9,2.996108273892578e-8
1,hsa-mir-4444-2,-0.1433548147633873,-1.1223936788025441,0.9790388640391569,3.5768473597588278e-6,3.402367000746202e-5
1,hsa-mir-549a,-0.35769858094796975,-1.3134672337843363,0.9557686528363665,2.746152726502328e-8,4.981393317841433e-7
1,hsa-mir-516a-2,0.2325134402561402,-0.7071119758167815,0.9396254160729217,0.0011467033507520682,0.0053719436251448245
1,hsa-mir-376b,-0.7061045481049415,-1.6391063665574859,0.9330018184525444,5.015253891136844e-6,4.4453386762349296e-5
1,hsa-mir-23b,11.255479746320898,10.32262925963207,0.9328504866888281,4.6535983801329175e-6,4.239638893896076e-5
1,hsa-mir-629,6.632213902072702,5.700152670286541,0.932061231786161,4.1232144643722393e-7,5.229442735301377e-6
1,hsa-mir-3912,-0.6431605836734716,-1.566901910166056,0.9237413264925843,3.665293941463357e-4,0.0020062661574325744
1,hsa-mir-5586,-0.5667079352313236,-1.4885722859060666,0.921864350674743,2.7012768442000873e-4,0.001515824416169833
1,hsa-mir-552,-0.5775608199309658,-1.4954605741217422,0.9178997541907764,1.8824637970006003e-11,1.048801258328906e-9
1,hsa-mir-30c-1,9.596115455692681,8.680499464466616,0.9156159912260655,2.3577544411623907e-7,3.065080773511108e-6
1,hsa-mir-155,8.57424808776851,7.659084631660286,0.9151634561082238,5.304027654032946e-4,0.002758094380097132
1,hsa-mir-944,-0.673076301904555,-1.5873205980833087,0.9142442961787537,1.6249738122827916e-8,3.249947624565583e-7
1,hsa-mir-1262,1.4519194794697634,0.5527927777352426,0.8991267017345208,0.0014759941055786298,0.006772208249125477
1,hsa-mir-5696,-0.5049297507180616,-1.4021217386372393,0.8971919879191778,3.1831723790448e-7,4.070285992876958e-6
1,hsa-mir-4797,-2.16072486776711e-4,-0.8958255115493446,0.895609439062568,3.0070465010166947e-5,2.1920525895261888e-4
1,hsa-mir-151b,1.677158878151043,0.7879161507298857,0.8892427274211572,4.3090863840387493e-4,0.002302114643527551
1,hsa-mir-25,14.766540508619554,13.883442762283856,0.8830977463356984,6.172629172471799e-7,7.407155006966159e-6
1,hsa-mir-5699,-0.10958881756662446,-0.9905269269874745,0.88093810942085,2.2423234885630635e-5,1.673696001032717e-4
1,hsa-mir-381,4.164314104127794,3.284290575490488,0.8800235286373055,0.005217383887557892,0.020958342807166328
1,hsa-let-7e,12.67831844285447,11.798658437295124,0.8796600055593462,2.0568482373624835e-4,0.001192819052150734
1,hsa-mir-3934,2.2663525882506015,1.3937687848362432,0.8725838034143583,1.6525715753024653e-4,9.877439300658413e-4
1,hsa-mir-627,-0.6368649184445532,-1.5057832262736142,0.868918307829061,1.0253824542548067e-7,1.4811079894791652e-6
1,hsa-mir-212,2.7875766378475393,1.9241456596704836,0.8634309781770557,4.786577598576885e-5,3.218560799043078e-4
1,hsa-mir-30c-2,9.896684045704395,9.037392814750143,0.859291230954252,5.921876697964314e-7,7.161339262654519e-6
1,hsa-mir-378d-1,-0.0515800397284584,-0.9038620101585133,0.8522819704300549,3.109423798507034e-6,3.01285784203166e-5
1,hsa-mir-183,14.175010409987278,13.32604669895645,0.8489637110308283,0.03136701677556978,0.09572398782971053
1,hsa-mir-548j,-0.6262822133240004,-1.4745399432302235,0.8482577299062232,1.327482732650358e-7,1.841300480175333e-6
1,hsa-mir-892a,-0.6467299094566364,-1.4927485496369024,0.846018640180266,3.693680860975244e-5,2.5321887590154605e-4
1,hsa-mir-195,4.30738889514165,3.46745066020925,0.8399382349324003,0.0011327957226098247,0.005338855973629385
1,hsa-mir-516a-1,0.7923203441860368,-0.03355045577782005,0.8258707999638568,0.006087596622064217,0.024042153747899187
1,hsa-mir-497,3.7974679608150748,2.9758476948414994,0.8216202659735754,0.0018472681133500357,0.008280857059844987
1,hsa-mir-6854,-0.12676208820176915,-0.9480236869857093,0.8212615987839401,1.2334169741293027e-5,9.81699224306996e-5
1,hsa-mir-548o-2,-0.4557320522819662,-1.2752802020291736,0.8195481497472074,2.0649685403053233e-7,2.729958409217207e-6
1,hsa-mir-153-1,-0.8744742066553334,-1.6684841887914816,0.7940099821361483,7.467599065769177e-7,8.629225587111049e-6
1,hsa-mir-4999,-0.3962179219844103,-1.1870134145941984,0.7907954926097881,1.2477754020527263e-5,9.880861051788086e-5
1,hsa-mir-4724,1.3631843709210336,0.5745965399941158,0.7885878309269179,0.06190497518838949,0.16484922713694727
1,hsa-mir-136,1.6499076191704616,0.8630819069692536,0.786825712201208,0.3562635650923952,0.4849437999893731
1,hsa-mir-3942,-0.897827036072069,-1.683380817540696,0.7855537814686269,5.557278241193093e-4,0.00282389382940105
1,hsa-mir-6755,0.8826181419136522,0.10618825089294164,0.7764298910207106,5.080572871769464e-4,0.0026685837306263853
1,hsa-mir-4772,1.3710824404360609,0.5962521190219285,0.7748303214141323,0.008428645548741058,0.03168358326755675
1,hsa-mir-181b-1,8.492794920342698,7.721427726486932,0.7713671938557658,1.2432290388615218e-4,7.635579923716433e-4
1,hsa-mir-380,-0.6631821870470713,-1.432921144253049,0.7697389572059776,5.811061309337843e-4,0.0029432648190152707
1,hsa-mir-425,9.09793824454073,8.331042058017468,0.7668961865232617,1.7860619204280876e-5,1.3591495589599105e-4
1,hsa-mir-5680,-0.4997962092127651,-1.2639047779869879,0.7641085687742228,1.98460123589614e-5,1.4956415111101347e-4
1,hsa-mir-522,1.6878313532807623,0.9265947187959269,0.7612366344848354,0.03731572677053937,0.11046021586725126
1,hsa-mir-181b-2,8.49657351374572,7.737146903742176,0.7594266100035432,1.7543865801146564e-4,0.0010366829791586605
1,hsa-mir-188,1.263871021445271,0.5065128144013522,0.7573582070439189,0.08198901440277298,0.20016097412883546
1,hsa-mir-1255a,-0.7977721323864637,-1.5388825534690116,0.7411104210825479,3.639957327906984e-10,1.1829861315697699e-8
1,hsa-mir-221,9.075335587005426,8.335063871295223,0.7402717157102039,0.002662277564177412,0.011504578947691862
1,hsa-mir-499a,-0.9150580258576283,-1.6427911180551384,0.7277330921975101,7.127080761954344e-5,4.6326024952703234e-4
1,hsa-mir-1245a,-0.30632547749214323,-1.0235226807904214,0.7171972032982782,7.776645005682369e-4,0.003791114440270155
1,hsa-mir-2115,-0.7789067233643165,-1.492181882969062,0.7132751596047455,3.86415335340093e-6,3.631373030906898e-5
1,hsa-mir-138-2,-0.6311006830740147,-1.3353672853362242,0.7042666022622095,2.0846204283147154e-6,2.1254953386738273e-5
1,hsa-mir-190b,-0.4459500678276137,-1.1437481861865455,0.6977981183589318,3.751622581428385e-4,0.002046339589870028
1,hsa-mir-146b,11.177146442322755,10.482025121030606,0.6951213212921488,8.936063766423757e-4,0.004276153213380694
1,hsa-mir-6868,-0.8130325532876024,-1.5035056260132347,0.6904730727256323,0.001138716855074513,0.005350597270832049
1,hsa-mir-873,-0.0805667798792886,-0.7672059315929444,0.6866391517136557,0.059470390863422554,0.16020750083186278
1,hsa-mir-196b,4.2293898463696555,3.5435174354118693,0.6858724109577863,0.25639677778132497,0.3921362483714382
1,hsa-mir-1298,-0.598182564942797,-1.2818255558745888,0.6836429909317918,0.22942633727571762,0.3626191349038698
1,hsa-mir-361,10.401374259787055,9.724640284658111,0.6767339751289434,9.900512907843324e-7,1.0876619814250411e-5
1,hsa-mir-3691,0.8472516714370271,0.17360690863502168,0.6736447628020054,0.016747848496537383,0.05716989858774249
1,hsa-mir-140,10.380103122154289,9.708378073009586,0.6717250491447029,4.729557942952624e-4,0.00251812641331266
1,hsa-mir-1251,2.1909552540347823,1.5279726966800722,0.6629825573547101,0.2128322686679142,0.34337769370841403
1,hsa-mir-548az,-0.8060799104666382,-1.4645394557101343,0.6584595452434961,8.014081797426382e-4,0.0038946939576277742
1,hsa-mir-5684,-0.8896631189665776,-1.5451821155255532,0.6555189965589756,9.990512325212466e-6,8.117291264235129e-5
1,hsa-mir-27a,9.844062052922576,9.195214636730888,0.6488474161916873,0.019527159197724662,0.06467594129182691
1,hsa-mir-548e,-1.0379459198881946,-1.6756242250905455,0.6376783052023509,7.334456589971713e-7,8.594595011425492e-6
1,hsa-mir-204,4.115619420241317,3.4916645375031914,0.6239548827381256,0.030741742073126316,0.09515301117872432
1,hsa-mir-33b,0.4474833325059817,-0.16518392926415595,0.6126672617701376,0.01744503922410557,0.05916143736870585
1,hsa-mir-641,-0.6664906199252387,-1.2762458081994748,0.609755188274236,1.3159939170947983e-4,8.007574562582718e-4
1,hsa-mir-5581,0.3088775430994194,-0.3004146400560572,0.6092921831554766,0.008881787277045392,0.03314734007701151
1,hsa-mir-548b,-0.7415292257112158,-1.3476313396417348,0.6061021139305189,0.00394766432992159,0.016335162744503133
1,hsa-mir-545,-0.3564642815072225,-0.958223448966382,0.6017591674591596,5.416980733425661e-4,0.0027931392440695064
1,hsa-mir-4781,0.7847965971362332,0.18623700811053473,0.5985595890256985,0.034298623833332355,0.1030941294412302
1,hsa-mir-147b,-1.000747679565554,-1.5982745394551034,0.5975268598895493,0.062247881724305336,0.1651474413093815
1,hsa-mir-3677,1.4158897111523623,0.8194005044818596,0.5964892066705026,0.07938151861732719,0.19656376038576256
1,hsa-mir-659,1.6062881932224315,1.0198499338371836,0.586438259385248,0.002917012537147556,0.012433168191120732
1,hsa-let-7a-1,14.967094974533605,14.38618126887025,0.580913705663356,0.021795130489116805,0.07039421027540832
1,hsa-let-7a-3,14.973869397767416,14.394501990940752,0.5793674068266643,0.02156605520139005,0.07001349566536519
1,hsa-mir-3941,-0.7890129552262752,-1.3664257174754044,0.5774127622491292,8.876609563334739e-6,7.326725353863594e-5
1,hsa-let-7a-2,14.964213241090153,14.387021668819179,0.5771915722709746,0.022026320380021717,0.07099392519180553
1,hsa-mir-548aw,-0.993262798513251,-1.5703763636745585,0.5771135651613074,1.3191965785793323e-4,8.007574562582718e-4
1,hsa-mir-4791,-1.023625236110174,-1.6003659188370432,0.5767406827268691,6.942523064438766e-4,0.0034382018985791986
1,hsa-mir-2114,-0.5229114268196754,-1.0937982074186627,0.5708867805989873,0.0028738507452512143,0.012282759349566835
1,hsa-mir-3616,-0.3875464021832401,-0.9583017612549808,0.5707553590717407,0.007536348364359239,0.029028897403457807
1,hsa-mir-548s,-0.7876526959721549,-1.3580871378286166,0.5704344418564616,8.648938012199289e-4,0.004164303487355213
1,hsa-mir-551b,-0.3848411524892112,-0.9500751657395414,0.5652340132503302,0.06497428103569107,0.1703527368330724
1,hsa-mir-132,7.946286119459615,7.38269957321047,0.5635865462491454,0.02297254265004394,0.07343681666817325
1,hsa-mir-6733,-0.8598089560619845,-1.420540692341878,0.5607317362798935,1.94413192504547e-5,1.472255244209191e-4
1,hsa-mir-369,1.5200774890677562,0.9600958107606824,0.5599816783070738,0.06685946626874613,0.173360872088487
1,hsa-mir-3682,0.8109049350276736,0.2529654953700109,0.5579394396576627,0.031834901475380754,0.09661954533384041
1,hsa-mir-4636,-0.8118938913616474,-1.3682400308007419,0.5563461394390945,5.125091707603627e-4,0.0026829339140475366
1,hsa-mir-3144,-0.7045052332981967,-1.2605104945991166,0.5560052613009199,0.002356780160453302,0.01035655507128775
1,hsa-mir-519a-2,1.3775508238854273,0.8290921703339383,0.5484586535514889,0.1411661816497766,0.24637337170594856
1,hsa-mir-585,0.01961026768409793,-0.5184339786621792,0.5380442463462771,0.03177831435912762,0.09661954533384041
1,hsa-mir-548v,-0.9989895875166159,-1.5334747119160774,0.5344851243994615,1.4641051371315586e-6,1.575175182017401e-5
1,hsa-mir-29a,13.226011192684213,12.691704234839175,0.5343069578450379,0.007881582201541101,0.030135461358833625
1,hsa-mir-4421,-0.6863359919917388,-1.2197610553227325,0.5334250633309937,0.004968600896795613,0.020147873125595735
1,hsa-mir-3684,-1.1085017376114146,-1.6376221404432434,0.5291204028318288,7.275478803000453e-5,4.689978071355664e-4
1,hsa-mir-148b,8.271159023288023,7.745568675383697,0.525590347904326,2.458618188805809e-4,0.00138965375889024
1,hsa-mir-1287,5.986458929001666,5.477591056382401,0.5088678726192644,0.009928124934117178,0.036528006833072633
1,hsa-mir-372,-0.511976412543605,-1.0206522782819092,0.5086758657383041,0.02830017729905745,0.08812031254796332
1,hsa-mir-5002,-0.18130102467823792,-0.6894213266501777,0.5081203019719398,0.007801867333937272,0.029903963245558093
1,hsa-mir-548y,-1.1993097599577356,-1.696092812783137,0.49678305282540136,0.11651655085392547,0.22009160658526924
1,hsa-mir-18a,3.9674770906751835,3.48431074929374,0.4831663413814433,0.09564116554330336,0.21941208565816653
1,hsa-mir-580,-1.2088101388064703,-1.6905742124486254,0.4817640736421551,1.941198603103077e-4,0.0011299514256868657
1,hsa-mir-1912,-1.090112458606972,-1.569792686704416,0.47968022809744415,0.12922866762566146,0.22908718351821802
1,hsa-mir-4714,-0.567038050346829,-1.0399172492519568,0.47287919890512786,0.01245749825921039,0.045089784882524846
1,hsa-mir-30d,14.121366795972806,13.655370591203072,0.46599620476973413,0.01531802123251908,0.053339538220378936
1,hsa-mir-138-1,-0.9607178261664405,-1.4263506456644794,0.4656328194980389,5.526607256473516e-4,0.0028174860523198317
1,hsa-mir-1284,-0.4758749012940932,-0.9406185363643016,0.4647436350702084,0.014135042774565813,0.049888386263173455
1,hsa-mir-1288,0.2289936253089246,-0.23562560021595902,0.4646192255248836,0.04301284813102131,0.1247212696735934
1,hsa-mir-4482,-1.153753869760799,-1.6156320764014998,0.4618782066407008,1.8366235882817387e-4,0.0010730834448387688
1,hsa-mir-6505,-1.0181158304645015,-1.4640452341114638,0.4459294036469623,5.509540395478063e-4,0.0028174860523198317
1,hsa-mir-4491,-1.0253358350192516,-1.4706686023128237,0.4453327672935721,0.005121722216032585,0.02064570195610034
1,hsa-mir-3136,-1.0722134139469732,-1.516551445508999,0.4443380315620258,0.005315208035602251,0.021206456612633023
1,hsa-mir-548o,-0.842987039739534,-1.2801850972234843,0.43719805748395024,0.021786548387328394,0.07039421027540832
1,hsa-mir-23c,-0.7110106161666188,-1.1446597039577353,0.43364908779111655,0.045624962123148746,0.1298812790367008
1,hsa-mir-1243,-1.1922352120897857,-1.6258525008929712,0.4336172888031855,0.002492088112694716,0.010889796794968506
1,hsa-mir-4762,-1.1845915637693756,-1.6161282896987672,0.43153672592939163,9.182469940233537e-5,5.752872733640289e-4
1,hsa-mir-4766,-1.2445114071210739,-1.669953445474898,0.4254420383538242,0.0015912516624395703,0.007216141259900377
1,hsa-mir-892b,-1.1223934880419963,-1.5461401315437695,0.42374664350177316,0.07416261104014168,0.18631131442214607
1,hsa-mir-210,8.912221655122577,8.490431734725565,0.42178992039701235,0.13066707647765735,0.23137416493206067
1,hsa-mir-532,10.933141235253435,10.512723416829715,0.4204178184237204,0.06403165992916687,0.16844753708178806
1,hsa-mir-656,-1.1542523042427733,-1.5725058144889827,0.4182535102462095,0.11335138326898332,0.22009160658526924
1,hsa-mir-4786,1.1859480102515099,0.7775908376832056,0.4083571725683043,0.11815662081871926,0.22009160658526924
1,hsa-mir-376a-1,-0.9874119482454546,-1.3951405504121897,0.407728602166735,0.1452817561252846,0.2515422192624239
1,hsa-mir-412,1.5161818719299023,1.1098242495035384,0.40635762242636386,0.19269687964503063,0.3181027854457648
1,hsa-mir-4788,0.21438793133336168,-0.19195395601063026,0.4063418873439919,0.08726367756125371,0.20871918555685895
1,hsa-mir-548d-2,-1.2396460900621866,-1.6420215086763894,0.4023754186142028,1.6803831100914906e-4,9.967291451493253e-4
1,hsa-mir-548d-1,-1.2076075696529112,-1.6060143385782972,0.39840676892538607,3.4333947388729715e-4,0.0018926133542904013
1,hsa-mir-4484,-1.1831206903349734,-1.575191039352665,0.39207034901769156,0.02709045180141899,0.08503240404469543
1,hsa-mir-6499,0.9740081949913073,0.5830815529529518,0.3909266420383555,0.24349049961386932,0.3780216686472078
1,hsa-mir-4777,-1.2851657349298553,-1.672718470084643,0.3875527351547876,7.961734972192593e-5,5.069512880253242e-4
1,hsa-mir-1269b,2.5142988564751643,2.126915872446405,0.3873829840287595,0.9509428780055391,0.9635822254634825
1,hsa-mir-3174,-1.168715331556467,-1.5552964097083353,0.3865810781518684,8.5369115351063e-5,5.391733601119768e-4
1,hsa-mir-191,10.676136615932954,10.290695156597002,0.38544145933595253,0.013606066410488022,0.0483495753994563
1,hsa-mir-4444-1,-0.9204955405081835,-1.302563419546982,0.38206787903879846,0.0871131502514405,0.20871918555685895
1,hsa-mir-4423,0.14533498402322412,-0.2367040620498223,0.3820390460730464,0.2264934353288151,0.3594402432481705
1,hsa-mir-891a,4.8430475927460375,4.4633762603712785,0.3796713323747589,0.9510243184885436,0.9635822254634825
1,hsa-mir-1256,-1.292857752322672,-1.6720510693347421,0.37919331701207004,0.003765807596830875,0.01570764666057798
1,hsa-mir-876,-1.3068122170987126,-1.6843700249928808,0.37755780789416815,0.05722370958577528,0.15606466250665985
1,hsa-mir-548f-1,-1.3121981519774402,-1.684931900795366,0.37273374881792587,0.4726038640448883,0.5926586973811621
1,hsa-mir-3939,-0.6053899869446637,-0.9716688944929851,0.3662789075483214,0.06554463789408115,0.17127242062774975
1,hsa-mir-559,-1.3286482219590445,-1.6946706455101073,0.36602242355106274,0.14576324225181275,0.2520960730740886
1,hsa-mir-6818,-1.0627954551408518,-1.4254529840229704,0.36265752888211855,0.0042351830351291895,0.017478533160850625
1,hsa-mir-4515,-0.3727198497649427,-0.7351565235047793,0.3624366737398366,0.02233676794668043,0.07169826748317175
1,hsa-mir-1246,-0.965536555219358,-1.3257683314553341,0.36023177623597613,0.29452332226490113,0.4306057945016361
1,hsa-mir-1179,-1.2984929066548219,-1.6576271776823612,0.35913427102753936,3.4203750176665476e-4,0.0018921223501985158
1,hsa-mir-548t,-1.0560942994006721,-1.41463000358558,0.358535704184908,0.00579896775820647,0.02296037995635049
1,hsa-mir-3176,-0.7894799702739145,-1.1478143019408213,0.35833433166690687,0.016495577687493143,0.05655626635711934
1,hsa-mir-449c,0.1425498215812924,-0.21323101594742289,0.35578083752871525,0.29407336359529573,0.43035126379799377
1,hsa-mir-3064,-0.2941350264149593,-0.6429212849123023,0.34878625849734296,0.07652610875009709,0.19101336210995876
1,hsa-mir-4645,-1.0556139503651703,-1.403404290424534,0.3477903400593638,0.01607140235841078,0.055345226664725855
1,hsa-mir-362,4.364225516169381,4.01693288845308,0.34729262771630154,0.6307427830199638,0.730040098567822
1,hsa-mir-1468,4.908547103493643,4.564617644552263,0.34392945894138016,0.6412197168168998,0.7393220681702615
1,hsa-mir-3925,-1.189605989822509,-1.5321144802797,0.3425084904571909,0.044472213804941714,0.12776547612469444
1,hsa-mir-581,-1.2875668062810013,-1.6300601089195164,0.3424933026385151,0.005503227901548621,0.021844874113017426
1,hsa-mir-573,-1.330181640332027,-1.6714846506222862,0.3413030102902592,0.02089569288334055,0.06838138084059267
1,hsa-mir-6739,-1.2573505651534511,-1.5889562295757989,0.33160566442234773,0.0011902808257249675,0.0055428002630774605
1,hsa-mir-363,3.6656185577198483,3.3365584054046242,0.3290601523152241,0.40549535942112835,0.5256365735842571
1,hsa-mir-4699,-1.3310727256444503,-1.6562970201844218,0.3252242945399715,5.229158681237107e-4,0.002728256703254143
1,hsa-mir-4753,-0.7756908238615279,-1.1007552566254417,0.32506443276391384,0.043560086140101616,0.12607371869862433
1,hsa-mir-3922,0.153967256485837,-0.16795319859956465,0.3219204550854017,0.17527819240139286,0.29464868550234147
1,hsa-mir-3607,4.292166017296543,3.9720761785436065,0.3200898387529363,0.23312112826746823,0.36734238393661656
1,hsa-mir-5695,-1.3630125765150949,-1.6782396042328418,0.3152270277177469,0.004838410871308182,0.01975895539068263
1,hsa-mir-28,12.587988315553218,12.273733229331478,0.31425508622174014,0.03546734632554808,0.10579170223299236
1,hsa-mir-106b,10.539563286316469,10.22578821287516,0.31377507344130784,0.017722638757177642,0.05984267632293749
1,hsa-mir-3926-1,-1.1651544142024057,-1.4778526733677453,0.31269825916533955,0.06633228964686094,0.17290509577839958
1,hsa-mir-6888,-1.3134325257893145,-1.6248426965862692,0.31141017079695477,0.018809741083376966,0.06266914831833244
1,hsa-mir-1185-1,-1.1795857036489097,-1.4856103810851227,0.306024677436213,0.013213861879245836,0.04717076551858926
1,hsa-mir-219a-1,3.853789717950858,3.5485686478606535,0.30522107009020427,0.06065618171387385,0.16230470578669504
1,hsa-mir-4659a,-1.2983696550818988,-1.6029572268911556,0.3045875718092568,0.01664919751115106,0.056957780959200996
1,hsa-mir-4778,-1.3522041490789418,-1.6536592620973307,0.3014551130183889,0.04927030724794806,0.13799224292064446
1,hsa-mir-6513,-0.9978814390232034,-1.295026668046403,0.29714522902319973,0.011266576419391484,0.041128490358384374
1,hsa-mir-888,-1.3900630566165462,-1.6862090264758414,0.2961459698592952,0.8525059994142471,0.8913601602454595
1,hsa-mir-130b,6.177206298805512,5.882923027271314,0.29428327153419787,0.2735666503647976,0.410133026452534
1,hsa-mir-519a-1,2.642457322602217,2.349018129168016,0.29343919343420133,0.43610333130392265,0.5585559908326103
